Time, X, Y, Z, VX, VY, VZ
 18200.000,        -494.936898,       -1852.992828,        6598.200226,           0.000000,           0.000000,           0.000000
 18300.000,        -703.019246,       -1127.481975,        6741.612530,           0.000000,           0.000000,           0.000000
 18400.000,        -891.807311,        -385.298245,        6802.280217,           0.000000,           0.000000,           0.000000
 18500.000,       -1058.819102,         364.188739,        6779.458669,           0.000000,           0.000000,           0.000000
 18600.000,       -1201.976294,        1111.486850,        6673.427991,           0.000000,           0.000000,           0.000000
 18700.000,       -1319.630528,        1847.103530,        6485.489572,           0.000000,           0.000000,           0.000000
 18800.000,       -1410.582669,        2561.668219,        6217.950116,           0.000000,           0.000000,           0.000000
 18900.000,       -1474.094794,        3246.053501,        5874.093324,           0.000000,           0.000000,           0.000000
 19000.000,       -1509.894805,        3891.493414,        5458.139597,           0.000000,           0.000000,           0.000000
 19100.000,       -1518.173648,        4489.697352,        4975.194231,           0.000000,           0.000000,           0.000000
 19200.000,       -1499.575266,        5032.958060,        4431.184758,           0.000000,           0.000000,           0.000000
 19300.000,       -1455.179480,        5514.252307,        3832.788196,           0.000000,           0.000000,           0.000000
 19400.000,       -1386.478149,        5927.332898,        3187.349091,           0.000000,           0.000000,           0.000000
 19500.000,       -1295.345022,        6266.810814,        2502.789378,           0.000000,           0.000000,           0.000000
 19600.000,       -1183.999800,        6528.226371,        1787.511146,           0.000000,           0.000000,           0.000000
 19700.000,       -1054.967032,        6708.108472,        1050.293516,           0.000000,           0.000000,           0.000000
 19800.000,        -911.030493,        6804.021138,         300.184884,           0.000000,           0.000000,           0.000000
 19900.000,        -755.183838,        6814.596702,        -453.608130,           0.000000,           0.000000,           0.000000
 20000.000,        -590.578286,        6739.555197,       -1201.833689,           0.000000,           0.000000,           0.000000
 20100.000,        -420.468209,        6579.709682,       -1935.308286,           0.000000,           0.000000,           0.000000
 20200.000,        -248.155488,        6336.957406,       -2645.029464,           0.000000,           0.000000,           0.000000
 20300.000,         -76.933509,        6014.256902,       -3322.286310,           0.000000,           0.000000,           0.000000
 20400.000,          89.968290,        5615.591307,       -3958.766367,           0.000000,           0.000000,           0.000000
 20500.000,         249.438466,        5145.918357,       -4546.657662,           0.000000,           0.000000,           0.000000
 20600.000,         398.535354,        4611.107696,       -5078.744585,           0.000000,           0.000000,           0.000000
 20700.000,         534.535770,        4017.866321,       -5548.496455,           0.000000,           0.000000,           0.000000
 20800.000,         654.979883,        3373.653096,       -5950.147672,           0.000000,           0.000000,           0.000000
 20900.000,         757.711543,        2686.583466,       -6278.768484,           0.000000,           0.000000,           0.000000
 21000.000,         840.913453,        1965.325595,       -6530.325493,           0.000000,           0.000000,           0.000000
 21100.000,         903.136627,        1218.989274,       -6701.731161,           0.000000,           0.000000,           0.000000
 21200.000,         943.323686,         457.009052,       -6790.881705,           0.000000,           0.000000,           0.000000
 21300.000,         960.825636,        -310.976897,       -6796.682915,           0.000000,           0.000000,           0.000000
 21400.000,         955.411863,       -1075.250590,       -6719.063589,           0.000000,           0.000000,           0.000000
 21500.000,         927.273207,       -1826.139121,       -6558.976405,           0.000000,           0.000000,           0.000000
 21600.000,         877.018064,       -2554.138988,       -6318.386227,           0.000000,           0.000000,           0.000000
 21700.000,         805.661590,       -3250.038251,       -6000.245990,           0.000000,           0.000000,           0.000000
 21800.000,         714.608180,       -3905.034909,       -5608.460456,           0.000000,           0.000000,           0.000000
 21900.000,         605.627499,       -4510.849973,       -5147.838287,           0.000000,           0.000000,           0.000000
 22000.000,         480.824459,       -5059.833749,       -4624.033029,           0.000000,           0.000000,           0.000000
 22100.000,         342.603593,       -5545.063955,       -4043.473716,           0.000000,           0.000000,           0.000000
 22200.000,         193.628420,       -5960.434390,       -3413.285967,           0.000000,           0.000000,           0.000000
 22300.000,          36.776420,       -6300.733006,       -2741.204526,           0.000000,           0.000000,           0.000000
 22400.000,        -124.909652,       -6561.708370,       -2035.478327,           0.000000,           0.000000,           0.000000
 22500.000,        -288.273363,       -6740.123652,       -1304.769251,           0.000000,           0.000000,           0.000000
 22600.000,        -450.098262,       -6833.797451,        -558.045812,           0.000000,           0.000000,           0.000000
 22700.000,        -607.162788,       -6841.630927,         195.526921,           0.000000,           0.000000,           0.000000
 22800.000,        -756.295516,       -6763.620904,         946.699813,           0.000000,           0.000000,           0.000000
 22900.000,        -894.429892,       -6600.858773,        1686.253183,           0.000000,           0.000000,           0.000000
 23000.000,       -1018.657559,       -6355.515243,        2405.109965,           0.000000,           0.000000,           0.000000
 23100.000,       -1126.279426,       -6030.811128,        3094.447118,           0.000000,           0.000000,           0.000000
 23200.000,       -1214.853663,       -5630.974585,        3745.803915,           0.000000,           0.000000,           0.000000
 23300.000,       -1282.239821,       -5161.185371,        4351.185790,           0.000000,           0.000000,           0.000000
 23400.000,       -1326.638374,       -4627.506855,        4903.162459,           0.000000,           0.000000,           0.000000
 23500.000,       -1346.625022,       -4036.806699,        5394.959120,           0.000000,           0.000000,           0.000000
 23600.000,       -1341.179173,       -3396.667244,        5820.539600,           0.000000,           0.000000,           0.000000
 23700.000,       -1309.706118,       -2715.286805,        6174.680447,           0.000000,           0.000000,           0.000000
 23800.000,       -1252.052505,       -2001.373150,        6453.035039,           0.000000,           0.000000,           0.000000
 23900.000,       -1168.514822,       -1264.030588,        6652.186931,           0.000000,           0.000000,           0.000000
 24000.000,       -1059.840696,        -512.642135,        6769.691789,           0.000000,           0.000000,           0.000000
 24100.000,        -927.222939,         243.251689,        6804.107393,           0.000000,           0.000000,           0.000000
 24200.000,        -772.286369,         994.075852,        6755.011335,           0.000000,           0.000000,           0.000000
 24300.000,        -597.067560,        1730.343978,        6623.006207,           0.000000,           0.000000,           0.000000
 24400.000,        -403.987772,        2442.780086,        6409.712202,           0.000000,           0.000000,           0.000000
 24500.000,        -195.819427,        3122.437314,        6117.747228,           0.000000,           0.000000,           0.000000
 24600.000,          24.353405,        3760.812097,        5750.694780,           0.000000,           0.000000,           0.000000
 24700.000,         253.179950,        4349.952298,        5313.059956,           0.000000,           0.000000,           0.000000
 24800.000,         487.092457,        4882.557923,        4810.214158,           0.000000,           0.000000,           0.000000
 24900.000,         722.359978,        5352.073102,        4248.329171,           0.000000,           0.000000,           0.000000
 25000.000,         955.145418,        5752.768173,        3634.301412,           0.000000,           0.000000,           0.000000
 25100.000,        1181.564994,        6079.810817,        2975.667280,           0.000000,           0.000000,           0.000000
 25200.000,        1397.749218,        6329.325352,        2280.510662,           0.000000,           0.000000,           0.000000
 25300.000,        1599.904481,        6498.439436,        1557.363711,           0.000000,           0.000000,           0.000000
 25400.000,        1784.374286,        6585.317616,         815.102124,           0.000000,           0.000000,           0.000000
 25500.000,        1947.699208,        6589.181328,          62.836208,           0.000000,           0.000000,           0.000000
 25600.000,        2086.674629,        6510.315110,        -690.200942,           0.000000,           0.000000,           0.000000
 25700.000,        2198.405347,        6350.059011,       -1434.766763,           0.000000,           0.000000,           0.000000
 25800.000,        2280.356202,        6110.787336,       -2161.722669,           0.000000,           0.000000,           0.000000
 25900.000,        2330.397885,        5795.874044,       -2862.146212,           0.000000,           0.000000,           0.000000
 26000.000,        2346.847200,        5409.645299,       -3527.440593,           0.000000,           0.000000,           0.000000
 26100.000,        2328.501078,        4957.319850,       -4149.440181,           0.000000,           0.000000,           0.000000
 26200.000,        2274.663786,        4444.938052,       -4720.510730,           0.000000,           0.000000,           0.000000
 26300.000,        2185.166818,        3879.280501,       -5233.643086,           0.000000,           0.000000,           0.000000
 26400.000,        2060.381088,        3267.777394,       -5682.539208,           0.000000,           0.000000,           0.000000
 26500.000,        1901.221152,        2618.409825,       -6061.689475,           0.000000,           0.000000,           0.000000
 26600.000,        1709.141296,        1939.604353,       -6366.440305,           0.000000,           0.000000,           0.000000
 26700.000,        1486.123456,        1240.122233,       -6593.051274,           0.000000,           0.000000,           0.000000
 26800.000,        1234.657037,         528.944802,       -6738.741023,           0.000000,           0.000000,           0.000000
 26900.000,         957.710852,        -184.843481,       -6801.721399,           0.000000,           0.000000,           0.000000
 27000.000,         658.697484,        -892.172782,       -6781.219398,           0.000000,           0.000000,           0.000000
 27100.000,         341.430515,       -1584.104897,       -6677.486657,           0.000000,           0.000000,           0.000000
 27200.000,          10.075165,       -2251.947974,       -6491.796361,           0.000000,           0.000000,           0.000000
 27300.000,        -330.907016,       -2887.367457,       -6226.427619,           0.000000,           0.000000,           0.000000
 27400.000,        -676.818646,       -3482.491822,       -5884.637491,           0.000000,           0.000000,           0.000000
 27500.000,       -1022.791405,       -4030.011745,       -5470.621012,           0.000000,           0.000000,           0.000000
 27600.000,       -1363.854383,       -4523.271415,       -4989.459700,           0.000000,           0.000000,           0.000000
 27700.000,       -1695.004969,       -4956.350862,       -4447.059192,           0.000000,           0.000000,           0.000000
 27800.000,       -2011.281244,       -5324.138231,       -3850.076756,           0.000000,           0.000000,           0.000000
 27900.000,       -2307.834851,       -5622.391133,       -3205.839582,           0.000000,           0.000000,           0.000000
 28000.000,       -2580.003290,       -5847.786303,       -2522.254853,           0.000000,           0.000000,           0.000000
